vector_id,book_number,chapter_number,book_title,chapter_title,cluster_id,cluster_label,pub_year,cited_year,snippet
33785,19,11,Theoretical Investigations: Philosophical Foundati,Investigation 21. Academically Productive Interaction,4,Virtual Math Teams Project and Online Collaboration,2021,2012,"user dynamic-geometry system that VMT has recently  incorporated (Stahl, 2013c; Stahl & Powell, 2012). Perhaps most importantly,"
33785,19,11,Theoretical Investigations: Philosophical Foundati,Investigation 21. Academically Productive Interaction,4,Virtual Math Teams Project and Online Collaboration,2021,2013,"h as the multi-user dynamic-geometry system that VMT has recently  incorporated (Stahl, 2013c; Stahl & Powell, 2012). Perhaps most importantly,"
33785,19,11,Theoretical Investigations: Philosophical Foundati,Investigation 21. Academically Productive Interaction,4,Virtual Math Teams Project and Online Collaboration,2021,2012,"-user dynamic-geometry system that VMT has recently  incorporated (Stahl, 2013c; Stahl & Powell, 2012). Perhaps most importantly,"
33786,19,11,Theoretical Investigations: Philosophical Foundati,Investigation 21. Academically Productive Interaction,4,Virtual Math Teams Project and Online Collaboration,2021,2013,"as the multi-user dynamic-geometry system that VMT has recently  incorporated (Stahl, 2013c; Stahl & Powell, 2012). Perhaps most importantly,  computers allow"
33786,19,11,Theoretical Investigations: Philosophical Foundati,Investigation 21. Academically Productive Interaction,4,Virtual Math Teams Project and Online Collaboration,2021,2012,"user dynamic-geometry system that VMT has recently  incorporated (Stahl, 2013c; Stahl & Powell, 2012). Perhaps most importantly,  computers allow people to inte"
33786,19,11,Theoretical Investigations: Philosophical Foundati,Investigation 21. Academically Productive Interaction,4,Virtual Math Teams Project and Online Collaboration,2021,2013,"h as the multi-user dynamic-geometry system that VMT has recently  incorporated (Stahl, 2013c; Stahl & Powell, 2012). Perhaps most importantly,  computers allow"
33786,19,11,Theoretical Investigations: Philosophical Foundati,Investigation 21. Academically Productive Interaction,4,Virtual Math Teams Project and Online Collaboration,2021,2012,"-user dynamic-geometry system that VMT has recently  incorporated (Stahl, 2013c; Stahl & Powell, 2012). Perhaps most importantly,  computers allow people to int"
33789,19,11,Theoretical Investigations: Philosophical Foundati,Investigation 21. Academically Productive Interaction,4,Virtual Math Teams Project and Online Collaboration,2021,2013,"group cognition, we have seen how  problematic accountable-talk agents can be (Stahl, 2013a). Agents were sometimes  distracting, confusing, disruptive. The ag"
33789,19,11,Theoretical Investigations: Philosophical Foundati,Investigation 21. Academically Productive Interaction,4,Virtual Math Teams Project and Online Collaboration,2021,2013,"e group cognition, we have seen how  problematic accountable-talk agents can be (Stahl, 2013a). Agents were sometimes  distracting, confusing, disruptive. The a"
33866,19,12,Theoretical Investigations: Philosophical Foundati,Investigation 22. Supporting Group Cognition with a Cognitiv,11,Group Cognition in Collaborative Learning,2021,2006,"ations (Dillenbourg & Traum 2006; Jones, Dirckinck-Holmfeld &  Lindström, 2006; Stahl, 2006a):  1.  The use of cognitive tools by a collaborative community take"
33866,19,12,Theoretical Investigations: Philosophical Foundati,Investigation 22. Supporting Group Cognition with a Cognitiv,11,Group Cognition in Collaborative Learning,2021,2006,"rations (Dillenbourg & Traum 2006; Jones, Dirckinck-Holmfeld &  Lindström, 2006; Stahl, 2006a):  1.  The use of cognitive tools by a collaborative community tak"
33872,19,12,Theoretical Investigations: Philosophical Foundati,Investigation 22. Supporting Group Cognition with a Cognitiv,4,Virtual Math Teams Project and Online Collaboration,2021,2006,"ct was designed to foster, capture and analyze instances of  “group cognition” (Stahl, 2006a). The project is set up so that every aspect of the  communication"
33872,19,12,Theoretical Investigations: Philosophical Foundati,Investigation 22. Supporting Group Cognition with a Cognitiv,4,Virtual Math Teams Project and Online Collaboration,2021,2006,"ect was designed to foster, capture and analyze instances of  “group cognition” (Stahl, 2006a). The project is set up so that every aspect of the  communication"
33882,19,12,Theoretical Investigations: Philosophical Foundati,Investigation 22. Supporting Group Cognition with a Cognitiv,4,Virtual Math Teams Project and Online Collaboration,2021,2005,"at Environment  In our design-based research at the Virtual Math Teams project (Stahl, 2005), we  started by conducting chats in a variety of commercially avail"
33882,19,12,Theoretical Investigations: Philosophical Foundati,Investigation 22. Supporting Group Cognition with a Cognitiv,4,Virtual Math Teams Project and Online Collaboration,2021,2005,"hat Environment  In our design-based research at the Virtual Math Teams project (Stahl, 2005), we  started by conducting chats in a variety of commercially avai"
33883,19,12,Theoretical Investigations: Philosophical Foundati,Investigation 22. Supporting Group Cognition with a Cognitiv,3,Threading and Response Structure in Chat,2021,2005,"” by supporting explicit referencing of response  threads (Cakir, Xhafa, Zhou & Stahl, 2005; Fuks, Pimentel & de Lucena, 2006).  We decided to adopt and adapt C"
33883,19,12,Theoretical Investigations: Philosophical Foundati,Investigation 22. Supporting Group Cognition with a Cognitiv,3,Threading and Response Structure in Chat,2021,2005,"n” by supporting explicit referencing of response  threads (Cakir, Xhafa, Zhou & Stahl, 2005; Fuks, Pimentel & de Lucena, 2006).  We decided to adopt and adapt"
33904,19,12,Theoretical Investigations: Philosophical Foundati,Investigation 22. Supporting Group Cognition with a Cognitiv,3,Threading and Response Structure in Chat,2021,2005,"nnected in multiple ways—explicit and implicit—to  the flow of the shared chat (Stahl, 2005). The connections are highly directional,"
33904,19,12,Theoretical Investigations: Philosophical Foundati,Investigation 22. Supporting Group Cognition with a Cognitiv,3,Threading and Response Structure in Chat,2021,2005,"onnected in multiple ways—explicit and implicit—to  the flow of the shared chat (Stahl, 2005). The connections are highly directional,"
33905,19,12,Theoretical Investigations: Philosophical Foundati,Investigation 22. Supporting Group Cognition with a Cognitiv,11,Group Cognition in Collaborative Learning,2021,2005,"nnected in multiple ways—explicit and implicit—to  the flow of the shared chat (Stahl, 2005). The connections are highly directional,  granting a strong tempora"
33905,19,12,Theoretical Investigations: Philosophical Foundati,Investigation 22. Supporting Group Cognition with a Cognitiv,11,Group Cognition in Collaborative Learning,2021,2005,"onnected in multiple ways—explicit and implicit—to  the flow of the shared chat (Stahl, 2005). The connections are highly directional,  granting a strong tempor"
33910,19,12,Theoretical Investigations: Philosophical Foundati,Investigation 22. Supporting Group Cognition with a Cognitiv,0,Heidegger's Philosophy of Understanding and Being,2021,1975,"n retreats to an  individualistic concern with the authentic self (Nancy, 2000; Stahl, 1975).  Vygotsky points the way to a fully social foundation, interpretin"
33910,19,12,Theoretical Investigations: Philosophical Foundati,Investigation 22. Supporting Group Cognition with a Cognitiv,0,Heidegger's Philosophy of Understanding and Being,2021,1975,"en retreats to an  individualistic concern with the authentic self (Nancy, 2000; Stahl, 1975).  Vygotsky points the way to a fully social foundation, interpreti"
33915,19,12,Theoretical Investigations: Philosophical Foundati,Investigation 22. Supporting Group Cognition with a Cognitiv,3,Threading and Response Structure in Chat,2021,2006,"stings and to using  features of the mediating software (Garcia & Jacobs, 1999; Stahl, 2006b). The chat  participants must explicitly formulate through text, dr"
33915,19,12,Theoretical Investigations: Philosophical Foundati,Investigation 22. Supporting Group Cognition with a Cognitiv,3,Threading and Response Structure in Chat,2021,2006,"ostings and to using  features of the mediating software (Garcia & Jacobs, 1999; Stahl, 2006b). The chat  participants must explicitly formulate through text, d"
33916,19,12,Theoretical Investigations: Philosophical Foundati,Investigation 22. Supporting Group Cognition with a Cognitiv,3,Threading and Response Structure in Chat,2021,2006,"igations    310  Line 13 is a bid at opening up a math proposal adjacency pair (Stahl, 2006b)  [Investigation 25]: it offers a new step for mathematical discuss"
33916,19,12,Theoretical Investigations: Philosophical Foundati,Investigation 22. Supporting Group Cognition with a Cognitiv,3,Threading and Response Structure in Chat,2021,2006,"tigations    310  Line 13 is a bid at opening up a math proposal adjacency pair (Stahl, 2006b)  [Investigation 25]: it offers a new step for mathematical discus"
33919,19,12,Theoretical Investigations: Philosophical Foundati,Investigation 22. Supporting Group Cognition with a Cognitiv,11,Group Cognition in Collaborative Learning,2021,2006,"ased on mental  representations—as a basis for studying collaborative learning (Stahl, 2006a).   All the technical terms like cognition, intentionality, referen"
33919,19,12,Theoretical Investigations: Philosophical Foundati,Investigation 22. Supporting Group Cognition with a Cognitiv,11,Group Cognition in Collaborative Learning,2021,2006,"based on mental  representations—as a basis for studying collaborative learning (Stahl, 2006a).   All the technical terms like cognition, intentionality, refere"
33996,19,13,Theoretical Investigations: Philosophical Foundati,Investigation 23. Sustaining Interaction in a CSCL Environme,11,Group Cognition in Collaborative Learning,2021,2006,"as  certifiable knowledge. At least, that is a central premise of this book.  (Stahl, 2006b, p. 16)  The concept of group cognition, however, retains a certain"
33996,19,13,Theoretical Investigations: Philosophical Foundati,Investigation 23. Sustaining Interaction in a CSCL Environme,11,Group Cognition in Collaborative Learning,2021,2006,"s as  certifiable knowledge. At least, that is a central premise of this book.  (Stahl, 2006b, p. 16)  The concept of group cognition, however, retains a certai"
34000,19,13,Theoretical Investigations: Philosophical Foundati,Investigation 23. Sustaining Interaction in a CSCL Environme,7,Group Discourse in Mathematics Problem-Solving,2021,2006,"avenues is by supporting the building of collaborative  meaning and knowledge (Stahl, 2006b). For instance, it is now possible for  students around the world t"
34000,19,13,Theoretical Investigations: Philosophical Foundati,Investigation 23. Sustaining Interaction in a CSCL Environme,7,Group Discourse in Mathematics Problem-Solving,2021,2006,"r avenues is by supporting the building of collaborative  meaning and knowledge (Stahl, 2006b). For instance, it is now possible for  students around the world"
34002,19,13,Theoretical Investigations: Philosophical Foundati,Investigation 23. Sustaining Interaction in a CSCL Environme,4,Virtual Math Teams Project and Online Collaboration,2021,2005,"results of our trials, including coding along multiple  dimensions (Strijbos & Stahl, 2005), analysis of threading (Cakir et al., 2005) and  ethnography  (Shum"
34002,19,13,Theoretical Investigations: Philosophical Foundati,Investigation 23. Sustaining Interaction in a CSCL Environme,4,Virtual Math Teams Project and Online Collaboration,2021,2005,"e results of our trials, including coding along multiple  dimensions (Strijbos & Stahl, 2005), analysis of threading (Cakir et al., 2005) and  ethnography  (Shu"
34003,19,13,Theoretical Investigations: Philosophical Foundati,Investigation 23. Sustaining Interaction in a CSCL Environme,3,Threading and Response Structure in Chat,2021,2005,"dimensions (Strijbos & Stahl, 2005), analysis of threading (Cakir et al., 2005) and  ethnography  (Shum"
34003,19,13,Theoretical Investigations: Philosophical Foundati,Investigation 23. Sustaining Interaction in a CSCL Environme,3,Threading and Response Structure in Chat,2021,2005,"dimensions (Strijbos & Stahl, 2005), analysis of threading (Cakir et al., 2005) and  ethnography  (Shu"
34006,19,13,Theoretical Investigations: Philosophical Foundati,Investigation 23. Sustaining Interaction in a CSCL Environme,3,Threading and Response Structure in Chat,2021,2006,s.  The topic of adjacency pairs is taken up extensively in two sections below. Stahl  (2006b) further discusses the implications that viewing adjacency pairs a
34007,19,13,Theoretical Investigations: Philosophical Foundati,Investigation 23. Sustaining Interaction in a CSCL Environme,3,Threading and Response Structure in Chat,2021,2005,"ttempting to interpret  the flow of interaction (Cakir et al., 2005; Strijbos & Stahl, 2005).  Math chats differ from ordinary informal conversation in a number"
34007,19,13,Theoretical Investigations: Philosophical Foundati,Investigation 23. Sustaining Interaction in a CSCL Environme,3,Threading and Response Structure in Chat,2021,2005,"attempting to interpret  the flow of interaction (Cakir et al., 2005; Strijbos & Stahl, 2005).  Math chats differ from ordinary informal conversation in a numbe"
34008,19,13,Theoretical Investigations: Philosophical Foundati,Investigation 23. Sustaining Interaction in a CSCL Environme,7,Group Discourse in Mathematics Problem-Solving,2021,2005,"ion of both the problem and possible solutions (Wegerif,  2006; Zemel, Xhafa, & Stahl, 2005).   Math-proposal adjacency pairs  In order to begin to analyze the"
34008,19,13,Theoretical Investigations: Philosophical Foundati,Investigation 23. Sustaining Interaction in a CSCL Environme,7,Group Discourse in Mathematics Problem-Solving,2021,2005,"tion of both the problem and possible solutions (Wegerif,  2006; Zemel, Xhafa, & Stahl, 2005).   Math-proposal adjacency pairs  In order to begin to analyze the"
34042,19,13,Theoretical Investigations: Philosophical Foundati,Investigation 23. Sustaining Interaction in a CSCL Environme,3,Threading and Response Structure in Chat,2021,2006,"ing previous utterances, the conversational context and  anticipated responses (Stahl, 2006b, chapter 12)."
34042,19,13,Theoretical Investigations: Philosophical Foundati,Investigation 23. Sustaining Interaction in a CSCL Environme,3,Threading and Response Structure in Chat,2021,2006,"cing previous utterances, the conversational context and  anticipated responses (Stahl, 2006b, chapter 12)."
34043,19,13,Theoretical Investigations: Philosophical Foundati,Investigation 23. Sustaining Interaction in a CSCL Environme,4,Virtual Math Teams Project and Online Collaboration,2021,2006,"ing previous utterances, the conversational context and  anticipated responses (Stahl, 2006b, chapter 12).  Based on these practical and theoretical considerati"
34043,19,13,Theoretical Investigations: Philosophical Foundati,Investigation 23. Sustaining Interaction in a CSCL Environme,4,Virtual Math Teams Project and Online Collaboration,2021,2006,"cing previous utterances, the conversational context and  anticipated responses (Stahl, 2006b, chapter 12).  Based on these practical and theoretical considerat"
34066,19,13,Theoretical Investigations: Philosophical Foundati,Investigation 23. Sustaining Interaction in a CSCL Environme,0,Heidegger's Philosophy of Understanding and Being,2021,2005,"pon  the narratives we tell ourselves (Bruner, 1990; Sarmiento, Trausan-Matu, & Stahl,  2005). We know that we have already lived through a certain part of the"
34066,19,13,Theoretical Investigations: Philosophical Foundati,Investigation 23. Sustaining Interaction in a CSCL Environme,0,Heidegger's Philosophy of Understanding and Being,2021,2005,"upon  the narratives we tell ourselves (Bruner, 1990; Sarmiento, Trausan-Matu, & Stahl,  2005). We know that we have already lived through a certain part of the"
34075,19,13,Theoretical Investigations: Philosophical Foundati,Investigation 23. Sustaining Interaction in a CSCL Environme,7,Group Discourse in Mathematics Problem-Solving,2021,2006,"s and engage in expository narrative to share her  contribution with the group (Stahl, 2006a)."
34075,19,13,Theoretical Investigations: Philosophical Foundati,Investigation 23. Sustaining Interaction in a CSCL Environme,7,Group Discourse in Mathematics Problem-Solving,2021,2006,"ss and engage in expository narrative to share her  contribution with the group (Stahl, 2006a)."
34076,19,13,Theoretical Investigations: Philosophical Foundati,Investigation 23. Sustaining Interaction in a CSCL Environme,4,Virtual Math Teams Project and Online Collaboration,2021,2006,"s and engage in expository narrative to share her  contribution with the group (Stahl, 2006a).  Groupware is never used the way its designers anticipated. The d"
34076,19,13,Theoretical Investigations: Philosophical Foundati,Investigation 23. Sustaining Interaction in a CSCL Environme,4,Virtual Math Teams Project and Online Collaboration,2021,2006,"ss and engage in expository narrative to share her  contribution with the group (Stahl, 2006a).  Groupware is never used the way its designers anticipated. The"
34085,19,13,Theoretical Investigations: Philosophical Foundati,Investigation 23. Sustaining Interaction in a CSCL Environme,7,Group Discourse in Mathematics Problem-Solving,2021,2006,"ow these  elementary interactions build up longer sequences of group cognition (Stahl,  2006b) [Investigation 22], intersubjective meaning making (Suthers, 2006"
34085,19,13,Theoretical Investigations: Philosophical Foundati,Investigation 23. Sustaining Interaction in a CSCL Environme,7,Group Discourse in Mathematics Problem-Solving,2021,2006,"how these  elementary interactions build up longer sequences of group cognition (Stahl,  2006b) [Investigation 22], intersubjective meaning making (Suthers, 200"
34225,19,14,Theoretical Investigations: Philosophical Foundati,Investigation 24. Viewing Learning and Thinking in Groups,1,Group Processes and Collaborative Knowledge Building,2021,2009,"ng in CSCL groups. It is the basic approach of the science of  group cognition (Stahl, 2009) that I want to describe today.  The work of our research team and o"
34225,19,14,Theoretical Investigations: Philosophical Foundati,Investigation 24. Viewing Learning and Thinking in Groups,1,Group Processes and Collaborative Knowledge Building,2021,2009,"ing in CSCL groups. It is the basic approach of the science of  group cognition (Stahl, 2009) that I want to describe today.  The work of our research team and"
34226,19,14,Theoretical Investigations: Philosophical Foundati,Investigation 24. Viewing Learning and Thinking in Groups,7,Group Discourse in Mathematics Problem-Solving,2021,2009,"group cognition (Stahl, 2009) that I want to describe today.  The work of our research team and o"
34226,19,14,Theoretical Investigations: Philosophical Foundati,Investigation 24. Viewing Learning and Thinking in Groups,7,Group Discourse in Mathematics Problem-Solving,2021,2009,"group cognition (Stahl, 2009) that I want to describe today.  The work of our research team and"
34233,19,14,Theoretical Investigations: Philosophical Foundati,Investigation 24. Viewing Learning and Thinking in Groups,19,Collaborative Mathematical Meaning-Making,2021,2009,"tric constructions of the problem in the shared whiteboard (see  Çakir, Zemel & Stahl, 2009 [Investigation 12], for an analysis of the coordination  by the grou"
34233,19,14,Theoretical Investigations: Philosophical Foundati,Investigation 24. Viewing Learning and Thinking in Groups,19,Collaborative Mathematical Meaning-Making,2021,2009,"etric constructions of the problem in the shared whiteboard (see  Çakir, Zemel & Stahl, 2009 [Investigation 12], for an analysis of the coordination  by the gro"
34247,19,14,Theoretical Investigations: Philosophical Foundati,Investigation 24. Viewing Learning and Thinking in Groups,19,Collaborative Mathematical Meaning-Making,2021,2006,"d.  We have been calling Aznx’ chat posting a “problem-solving math proposal”  (Stahl, 2006a, chapter 21). However, it is presented in the grammatical form of a"
34247,19,14,Theoretical Investigations: Philosophical Foundati,Investigation 24. Viewing Learning and Thinking in Groups,19,Collaborative Mathematical Meaning-Making,2021,2006,"rd.  We have been calling Aznx’ chat posting a “problem-solving math proposal”  (Stahl, 2006a, chapter 21). However, it is presented in the grammatical form of"
34269,19,14,Theoretical Investigations: Philosophical Foundati,Investigation 24. Viewing Learning and Thinking in Groups,7,Group Discourse in Mathematics Problem-Solving,2021,2008,"-constructs  a network of references that can become quite complex (Sarmiento & Stahl, 2008).   This network of references defines the context or situation in w"
34269,19,14,Theoretical Investigations: Philosophical Foundati,Investigation 24. Viewing Learning and Thinking in Groups,7,Group Discourse in Mathematics Problem-Solving,2021,2008,"o-constructs  a network of references that can become quite complex (Sarmiento & Stahl, 2008).   This network of references defines the context or situation in"
34270,19,14,Theoretical Investigations: Philosophical Foundati,Investigation 24. Viewing Learning and Thinking in Groups,7,Group Discourse in Mathematics Problem-Solving,2021,2008,"em  space, a shared view of the topic that the group is addressing (Sarmiento & Stahl,  2008). For Team B, the joint problem space starts with the stair-step pa"
34270,19,14,Theoretical Investigations: Philosophical Foundati,Investigation 24. Viewing Learning and Thinking in Groups,7,Group Discourse in Mathematics Problem-Solving,2021,2008,"lem  space, a shared view of the topic that the group is addressing (Sarmiento & Stahl,  2008). For Team B, the joint problem space starts with the stair-step p"
34271,19,14,Theoretical Investigations: Philosophical Foundati,Investigation 24. Viewing Learning and Thinking in Groups,19,Collaborative Mathematical Meaning-Making,2021,2008,"space, a shared view of the topic that the group is addressing (Sarmiento & Stahl,  2008). For Team B, the joint problem space starts with the stair-step pa"
34271,19,14,Theoretical Investigations: Philosophical Foundati,Investigation 24. Viewing Learning and Thinking in Groups,19,Collaborative Mathematical Meaning-Making,2021,2008,"space, a shared view of the topic that the group is addressing (Sarmiento & Stahl,  2008). For Team B, the joint problem space starts with the stair-step p"
34278,19,14,Theoretical Investigations: Philosophical Foundati,Investigation 24. Viewing Learning and Thinking in Groups,19,Collaborative Mathematical Meaning-Making,2021,2006,"rse is largely driven forward by what I called “math proposal response pairs”  (Stahl, 2006a; 2006b). These have the following structure:  •  An individual make"
34278,19,14,Theoretical Investigations: Philosophical Foundati,Investigation 24. Viewing Learning and Thinking in Groups,19,Collaborative Mathematical Meaning-Making,2021,2006,"urse is largely driven forward by what I called “math proposal response pairs”  (Stahl, 2006a; 2006b). These have the following structure:  •  An individual mak"
34280,19,14,Theoretical Investigations: Philosophical Foundati,Investigation 24. Viewing Learning and Thinking in Groups,19,Collaborative Mathematical Meaning-Making,2021,2011,"ee how this longer response sequence is built up out of  simple response pairs (Stahl, 2011).   Together, these intertwining response pairs form a successful mo"
34280,19,14,Theoretical Investigations: Philosophical Foundati,Investigation 24. Viewing Learning and Thinking in Groups,19,Collaborative Mathematical Meaning-Making,2021,2011,"see how this longer response sequence is built up out of  simple response pairs (Stahl, 2011).   Together, these intertwining response pairs form a successful m"
34283,19,14,Theoretical Investigations: Philosophical Foundati,Investigation 24. Viewing Learning and Thinking in Groups,19,Collaborative Mathematical Meaning-Making,2021,2011,"uations for number of squares and sticks in the diamond pattern at all stages  (Stahl, 2011). This theme is the basis for the equation for number of squares, wh"
34283,19,14,Theoretical Investigations: Philosophical Foundati,Investigation 24. Viewing Learning and Thinking in Groups,19,Collaborative Mathematical Meaning-Making,2021,2011,"quations for number of squares and sticks in the diamond pattern at all stages  (Stahl, 2011). This theme is the basis for the equation for number of squares, w"
34284,19,14,Theoretical Investigations: Philosophical Foundati,Investigation 24. Viewing Learning and Thinking in Groups,19,Collaborative Mathematical Meaning-Making,2021,2011,"uations for number of squares and sticks in the diamond pattern at all stages  (Stahl, 2011). This theme is the basis for the equation for number of squares, wh"
34284,19,14,Theoretical Investigations: Philosophical Foundati,Investigation 24. Viewing Learning and Thinking in Groups,19,Collaborative Mathematical Meaning-Making,2021,2011,"quations for number of squares and sticks in the diamond pattern at all stages  (Stahl, 2011). This theme is the basis for the equation for number of squares, w"
34293,19,14,Theoretical Investigations: Philosophical Foundati,Investigation 24. Viewing Learning and Thinking in Groups,1,Group Processes and Collaborative Knowledge Building,2021,2006,"tion,  education, computer support, research methodology and cognitive theory  (Stahl, 2006a). We need to look carefully at data from real CSCL sessions"
34293,19,14,Theoretical Investigations: Philosophical Foundati,Investigation 24. Viewing Learning and Thinking in Groups,1,Group Processes and Collaborative Knowledge Building,2021,2006,"ation,  education, computer support, research methodology and cognitive theory  (Stahl, 2006a). We need to look carefully at data from real CSCL sessions"
34294,19,14,Theoretical Investigations: Philosophical Foundati,Investigation 24. Viewing Learning and Thinking in Groups,1,Group Processes and Collaborative Knowledge Building,2021,2006,"education, computer support, research methodology and cognitive theory  (Stahl, 2006a). We need to look carefully at data from real CSCL sessions  to see"
34294,19,14,Theoretical Investigations: Philosophical Foundati,Investigation 24. Viewing Learning and Thinking in Groups,1,Group Processes and Collaborative Knowledge Building,2021,2006,"education, computer support, research methodology and cognitive theory  (Stahl, 2006a). We need to look carefully at data from real CSCL sessions  to se"
34298,19,14,Theoretical Investigations: Philosophical Foundati,Investigation 24. Viewing Learning and Thinking in Groups,7,Group Discourse in Mathematics Problem-Solving,2021,2006,"nitive processes  like learning and meaning making in small groups of students (Stahl et al., 2006).  Group cognition is a theory developed to support CSCL rese"
34298,19,14,Theoretical Investigations: Philosophical Foundati,Investigation 24. Viewing Learning and Thinking in Groups,7,Group Discourse in Mathematics Problem-Solving,2021,2006,"gnitive processes  like learning and meaning making in small groups of students (Stahl et al., 2006).  Group cognition is a theory developed to support CSCL res"
34299,19,14,Theoretical Investigations: Philosophical Foundati,Investigation 24. Viewing Learning and Thinking in Groups,11,Group Cognition in Collaborative Learning,2021,2006,"gether and how that could benefit the individual learning of the participants  (Stahl, 2006a).   It may well be that a group of students working together manage"
34299,19,14,Theoretical Investigations: Philosophical Foundati,Investigation 24. Viewing Learning and Thinking in Groups,11,Group Cognition in Collaborative Learning,2021,2006,"ogether and how that could benefit the individual learning of the participants  (Stahl, 2006a).   It may well be that a group of students working together manag"
34463,19,15,Theoretical Investigations: Philosophical Foundati,Investigation 25. Structuring Problem Solving,3,Threading and Response Structure in Chat,2021,2006,"d in non-conversational settings. (p. 15n)  As we have frequently argued (e.g., Stahl, 2006; 2009c; Stahl, Koschmann &  Suthers, 2006), we believe that adapting"
34463,19,15,Theoretical Investigations: Philosophical Foundati,Investigation 25. Structuring Problem Solving,3,Threading and Response Structure in Chat,2021,2006,"ed in non-conversational settings. (p. 15n)  As we have frequently argued (e.g., Stahl, 2006; 2009c; Stahl, Koschmann &  Suthers, 2006), we believe that adaptin"
34465,19,15,Theoretical Investigations: Philosophical Foundati,Investigation 25. Structuring Problem Solving,3,Threading and Response Structure in Chat,2021,2009,"onstructing the threading of the underlying adjacency-pair response structure  (Stahl, 2009b).   In CA, adjacency pairs are related to both issues of timing (tu"
34465,19,15,Theoretical Investigations: Philosophical Foundati,Investigation 25. Structuring Problem Solving,3,Threading and Response Structure in Chat,2021,2009,"constructing the threading of the underlying adjacency-pair response structure  (Stahl, 2009b).   In CA, adjacency pairs are related to both issues of timing (t"
34467,19,15,Theoretical Investigations: Philosophical Foundati,Investigation 25. Structuring Problem Solving,4,Virtual Math Teams Project and Online Collaboration,2021,2009,"pecify the group-cognition processes  at work (Medina, Suthers & Vatrapu, 2009; Stahl, 2009b; Stahl, Zemel &  Koschmann, 2009).  Therefore, in the following cas"
34467,19,15,Theoretical Investigations: Philosophical Foundati,Investigation 25. Structuring Problem Solving,4,Virtual Math Teams Project and Online Collaboration,2021,2009,"specify the group-cognition processes  at work (Medina, Suthers & Vatrapu, 2009; Stahl, 2009b; Stahl, Zemel &  Koschmann, 2009).  Therefore, in the following ca"
34468,19,15,Theoretical Investigations: Philosophical Foundati,Investigation 25. Structuring Problem Solving,4,Virtual Math Teams Project and Online Collaboration,2021,2009,"at work (Medina, Suthers & Vatrapu, 2009; Stahl, 2009b; Stahl, Zemel &  Koschmann, 2009).  Therefore, in the following cas"
34468,19,15,Theoretical Investigations: Philosophical Foundati,Investigation 25. Structuring Problem Solving,4,Virtual Math Teams Project and Online Collaboration,2021,2009,"at work (Medina, Suthers & Vatrapu, 2009; Stahl, 2009b; Stahl, Zemel &  Koschmann, 2009).  Therefore, in the following ca"
34478,19,15,Theoretical Investigations: Philosophical Foundati,Investigation 25. Structuring Problem Solving,19,Collaborative Mathematical Meaning-Making,2021,2009,"ntation to capture the pattern in a  mathematical formula. (See (Çakir, Zemel & Stahl, 2009) [Investigation 12] for an  analysis of the intertwining of graphica"
34478,19,15,Theoretical Investigations: Philosophical Foundati,Investigation 25. Structuring Problem Solving,19,Collaborative Mathematical Meaning-Making,2021,2009,"entation to capture the pattern in a  mathematical formula. (See (Çakir, Zemel & Stahl, 2009) [Investigation 12] for an  analysis of the intertwining of graphic"
34479,19,15,Theoretical Investigations: Philosophical Foundati,Investigation 25. Structuring Problem Solving,19,Collaborative Mathematical Meaning-Making,2021,2009,"mathematical formula. (See (Çakir, Zemel & Stahl, 2009) [Investigation 12] for an  analysis of the intertwining of graphica"
34479,19,15,Theoretical Investigations: Philosophical Foundati,Investigation 25. Structuring Problem Solving,19,Collaborative Mathematical Meaning-Making,2021,2009,"mathematical formula. (See (Çakir, Zemel & Stahl, 2009) [Investigation 12] for an  analysis of the intertwining of graphic"
34499,19,15,Theoretical Investigations: Philosophical Foundati,Investigation 25. Structuring Problem Solving,7,Group Discourse in Mathematics Problem-Solving,2021,2009,"perspective the interaction was often almost impossible to parse or  interpret (Stahl, 2009b). By contrast, in the final segment that is here reviewed, the  int"
34499,19,15,Theoretical Investigations: Philosophical Foundati,Investigation 25. Structuring Problem Solving,7,Group Discourse in Mathematics Problem-Solving,2021,2009,"perspective the interaction was often almost impossible to parse or  interpret (Stahl, 2009b). By contrast, in the final segment that is here reviewed, the  in"
34501,19,15,Theoretical Investigations: Philosophical Foundati,Investigation 25. Structuring Problem Solving,7,Group Discourse in Mathematics Problem-Solving,2021,2009,"—is an intricate intertwining of individual  interpretation and shared meaning (Stahl, 2009b). Bwang (line 1771) states the  goal for the dyad of finding an equ"
34501,19,15,Theoretical Investigations: Philosophical Foundati,Investigation 25. Structuring Problem Solving,7,Group Discourse in Mathematics Problem-Solving,2021,2009,"g—is an intricate intertwining of individual  interpretation and shared meaning (Stahl, 2009b). Bwang (line 1771) states the  goal for the dyad of finding an eq"
34509,19,15,Theoretical Investigations: Philosophical Foundati,Investigation 25. Structuring Problem Solving,7,Group Discourse in Mathematics Problem-Solving,2021,2008,"already co- constructed a joint problem space (Medina et al., 2009; Sarmiento & Stahl, 2008;  Teasley & Roschelle, 1993) that included this math content as alre"
34509,19,15,Theoretical Investigations: Philosophical Foundati,Investigation 25. Structuring Problem Solving,7,Group Discourse in Mathematics Problem-Solving,2021,2008,"already co- constructed a joint problem space (Medina et al., 2009; Sarmiento & Stahl, 2008;  Teasley & Roschelle, 1993) that included this math content as alr"
