vector_id,book_number,chapter_number,book_title,chapter_title,chunk_index,chunk_page,pub_year,cluster_id,cluster_label
30807,18,9,Overview and Autobiographical Essays,Retirement Activities in Chatham (2014-2021),2,2,2020,9,Salt Marsh Conservation and Climate Resilience
30808,18,9,Overview and Autobiographical Essays,Retirement Activities in Chatham (2014-2021),3,2,2020,9,Salt Marsh Conservation and Climate Resilience
30809,18,9,Overview and Autobiographical Essays,Retirement Activities in Chatham (2014-2021),4,3,2020,9,Salt Marsh Conservation and Climate Resilience
30810,18,9,Overview and Autobiographical Essays,Retirement Activities in Chatham (2014-2021),5,3,2020,9,Salt Marsh Conservation and Climate Resilience
30811,18,9,Overview and Autobiographical Essays,Retirement Activities in Chatham (2014-2021),6,4,2020,9,Salt Marsh Conservation and Climate Resilience
30812,18,9,Overview and Autobiographical Essays,Retirement Activities in Chatham (2014-2021),7,5,2020,9,Salt Marsh Conservation and Climate Resilience
30813,18,9,Overview and Autobiographical Essays,Retirement Activities in Chatham (2014-2021),8,5,2020,9,Salt Marsh Conservation and Climate Resilience
30814,18,9,Overview and Autobiographical Essays,Retirement Activities in Chatham (2014-2021),9,6,2020,9,Salt Marsh Conservation and Climate Resilience
30815,18,9,Overview and Autobiographical Essays,Retirement Activities in Chatham (2014-2021),10,6,2020,9,Salt Marsh Conservation and Climate Resilience
30816,18,9,Overview and Autobiographical Essays,Retirement Activities in Chatham (2014-2021),11,7,2020,9,Salt Marsh Conservation and Climate Resilience
30817,18,9,Overview and Autobiographical Essays,Retirement Activities in Chatham (2014-2021),12,8,2020,9,Salt Marsh Conservation and Climate Resilience
30818,18,9,Overview and Autobiographical Essays,Retirement Activities in Chatham (2014-2021),13,8,2020,9,Salt Marsh Conservation and Climate Resilience
30819,18,9,Overview and Autobiographical Essays,Retirement Activities in Chatham (2014-2021),14,9,2020,9,Salt Marsh Conservation and Climate Resilience
30820,18,9,Overview and Autobiographical Essays,Retirement Activities in Chatham (2014-2021),15,9,2020,9,Salt Marsh Conservation and Climate Resilience
30821,18,9,Overview and Autobiographical Essays,Retirement Activities in Chatham (2014-2021),16,10,2020,9,Salt Marsh Conservation and Climate Resilience
30822,18,9,Overview and Autobiographical Essays,Retirement Activities in Chatham (2014-2021),17,11,2020,9,Salt Marsh Conservation and Climate Resilience
30823,18,9,Overview and Autobiographical Essays,Retirement Activities in Chatham (2014-2021),18,11,2020,9,Salt Marsh Conservation and Climate Resilience
30824,18,9,Overview and Autobiographical Essays,Retirement Activities in Chatham (2014-2021),19,12,2020,9,Salt Marsh Conservation and Climate Resilience
30825,18,9,Overview and Autobiographical Essays,Retirement Activities in Chatham (2014-2021),20,12,2020,9,Salt Marsh Conservation and Climate Resilience
30826,18,9,Overview and Autobiographical Essays,Retirement Activities in Chatham (2014-2021),21,13,2020,9,Salt Marsh Conservation and Climate Resilience
30827,18,9,Overview and Autobiographical Essays,Retirement Activities in Chatham (2014-2021),22,13,2020,9,Salt Marsh Conservation and Climate Resilience
30828,18,9,Overview and Autobiographical Essays,Retirement Activities in Chatham (2014-2021),23,14,2020,15,Three-Dimensional Sculptural Forms and Techniques
30829,18,9,Overview and Autobiographical Essays,Retirement Activities in Chatham (2014-2021),24,15,2020,15,Three-Dimensional Sculptural Forms and Techniques
30830,18,9,Overview and Autobiographical Essays,Retirement Activities in Chatham (2014-2021),25,15,2020,15,Three-Dimensional Sculptural Forms and Techniques
30831,18,9,Overview and Autobiographical Essays,Retirement Activities in Chatham (2014-2021),26,16,2020,15,Three-Dimensional Sculptural Forms and Techniques
30832,18,9,Overview and Autobiographical Essays,Retirement Activities in Chatham (2014-2021),27,16,2020,9,Salt Marsh Conservation and Climate Resilience
30833,18,9,Overview and Autobiographical Essays,Retirement Activities in Chatham (2014-2021),28,17,2020,9,Salt Marsh Conservation and Climate Resilience
30834,18,9,Overview and Autobiographical Essays,Retirement Activities in Chatham (2014-2021),29,18,2020,15,Three-Dimensional Sculptural Forms and Techniques
30835,18,9,Overview and Autobiographical Essays,Retirement Activities in Chatham (2014-2021),30,18,2020,15,Three-Dimensional Sculptural Forms and Techniques
30836,18,9,Overview and Autobiographical Essays,Retirement Activities in Chatham (2014-2021),31,19,2020,15,Three-Dimensional Sculptural Forms and Techniques
30837,18,9,Overview and Autobiographical Essays,Retirement Activities in Chatham (2014-2021),32,19,2020,15,Three-Dimensional Sculptural Forms and Techniques
30838,18,9,Overview and Autobiographical Essays,Retirement Activities in Chatham (2014-2021),33,20,2020,15,Three-Dimensional Sculptural Forms and Techniques
30839,18,9,Overview and Autobiographical Essays,Retirement Activities in Chatham (2014-2021),34,21,2020,15,Three-Dimensional Sculptural Forms and Techniques
30840,18,9,Overview and Autobiographical Essays,Retirement Activities in Chatham (2014-2021),35,21,2020,15,Three-Dimensional Sculptural Forms and Techniques
30841,18,9,Overview and Autobiographical Essays,Retirement Activities in Chatham (2014-2021),36,22,2020,15,Three-Dimensional Sculptural Forms and Techniques
30842,18,9,Overview and Autobiographical Essays,Retirement Activities in Chatham (2014-2021),37,22,2020,15,Three-Dimensional Sculptural Forms and Techniques
30843,18,9,Overview and Autobiographical Essays,Retirement Activities in Chatham (2014-2021),38,23,2020,15,Three-Dimensional Sculptural Forms and Techniques
30844,18,9,Overview and Autobiographical Essays,Retirement Activities in Chatham (2014-2021),39,24,2020,15,Three-Dimensional Sculptural Forms and Techniques
30845,18,9,Overview and Autobiographical Essays,Retirement Activities in Chatham (2014-2021),40,24,2020,15,Three-Dimensional Sculptural Forms and Techniques
30846,18,9,Overview and Autobiographical Essays,Retirement Activities in Chatham (2014-2021),41,25,2020,9,Salt Marsh Conservation and Climate Resilience
30847,18,9,Overview and Autobiographical Essays,Retirement Activities in Chatham (2014-2021),42,25,2020,9,Salt Marsh Conservation and Climate Resilience
30902,18,10,Overview and Autobiographical Essays,My Timeline,0,1,2020,15,Three-Dimensional Sculptural Forms and Techniques
30903,18,10,Overview and Autobiographical Essays,My Timeline,1,2,2020,17,Foundations and Evolution of CSCL
30904,18,10,Overview and Autobiographical Essays,My Timeline,2,3,2020,17,Foundations and Evolution of CSCL
30905,18,10,Overview and Autobiographical Essays,My Timeline,3,4,2020,17,Foundations and Evolution of CSCL
30906,18,10,Overview and Autobiographical Essays,My Timeline,4,5,2020,17,Foundations and Evolution of CSCL
30907,18,10,Overview and Autobiographical Essays,My Timeline,5,6,2020,17,Foundations and Evolution of CSCL
30908,18,10,Overview and Autobiographical Essays,My Timeline,6,7,2020,17,Foundations and Evolution of CSCL
30909,18,10,Overview and Autobiographical Essays,My Timeline,7,8,2020,17,Foundations and Evolution of CSCL
30910,18,10,Overview and Autobiographical Essays,My Timeline,8,9,2020,17,Foundations and Evolution of CSCL
30911,18,10,Overview and Autobiographical Essays,My Timeline,9,10,2020,17,Foundations and Evolution of CSCL
30912,18,10,Overview and Autobiographical Essays,My Timeline,10,11,2020,17,Foundations and Evolution of CSCL
30913,18,10,Overview and Autobiographical Essays,My Timeline,11,12,2020,17,Foundations and Evolution of CSCL
30914,18,10,Overview and Autobiographical Essays,My Timeline,12,13,2020,17,Foundations and Evolution of CSCL
30915,18,10,Overview and Autobiographical Essays,My Timeline,13,14,2020,17,Foundations and Evolution of CSCL
30916,18,10,Overview and Autobiographical Essays,My Timeline,14,15,2020,15,Three-Dimensional Sculptural Forms and Techniques
30917,18,10,Overview and Autobiographical Essays,My Timeline,15,16,2020,9,Salt Marsh Conservation and Climate Resilience
30918,18,10,Overview and Autobiographical Essays,My Timeline,16,17,2020,9,Salt Marsh Conservation and Climate Resilience
30959,18,11,Overview and Autobiographical Essays,Homes Where I Have Lived,0,1,2015,17,Foundations and Evolution of CSCL
30960,18,11,Overview and Autobiographical Essays,Homes Where I Have Lived,1,2,2015,17,Foundations and Evolution of CSCL
30961,18,11,Overview and Autobiographical Essays,Homes Where I Have Lived,2,4,2015,17,Foundations and Evolution of CSCL
30962,18,12,Overview and Autobiographical Essays,Travels Abroad,0,1,2015,17,Foundations and Evolution of CSCL
30963,18,12,Overview and Autobiographical Essays,Travels Abroad,1,2,2015,17,Foundations and Evolution of CSCL
30964,18,12,Overview and Autobiographical Essays,Travels Abroad,2,3,2015,17,Foundations and Evolution of CSCL
30965,18,12,Overview and Autobiographical Essays,Travels Abroad,3,4,2015,17,Foundations and Evolution of CSCL
30968,18,13,Overview and Autobiographical Essays,Academic Conferences and Presentations,0,1,2015,17,Foundations and Evolution of CSCL
30969,18,13,Overview and Autobiographical Essays,Academic Conferences and Presentations,1,2,2015,17,Foundations and Evolution of CSCL
30970,18,13,Overview and Autobiographical Essays,Academic Conferences and Presentations,2,3,2015,17,Foundations and Evolution of CSCL
30971,18,13,Overview and Autobiographical Essays,Academic Conferences and Presentations,3,5,2015,17,Foundations and Evolution of CSCL
30974,18,14,Overview and Autobiographical Essays,E-Library Volumes,0,1,2015,12,Group Cognition and Collaborative Knowledge Building
30975,18,14,Overview and Autobiographical Essays,E-Library Volumes,1,1,2015,12,Group Cognition and Collaborative Knowledge Building
30976,18,14,Overview and Autobiographical Essays,E-Library Volumes,2,1,2015,6,Joint Problem Space and Collaborative Knowledge Construction
30977,18,14,Overview and Autobiographical Essays,E-Library Volumes,3,2,2015,12,Group Cognition and Collaborative Knowledge Building
30978,18,14,Overview and Autobiographical Essays,E-Library Volumes,4,2,2015,12,Group Cognition and Collaborative Knowledge Building
30979,18,14,Overview and Autobiographical Essays,E-Library Volumes,5,2,2015,12,Group Cognition and Collaborative Knowledge Building
30980,18,14,Overview and Autobiographical Essays,E-Library Volumes,6,3,2015,12,Group Cognition and Collaborative Knowledge Building
30981,18,14,Overview and Autobiographical Essays,E-Library Volumes,7,3,2015,12,Group Cognition and Collaborative Knowledge Building
30982,18,14,Overview and Autobiographical Essays,E-Library Volumes,8,3,2015,12,Group Cognition and Collaborative Knowledge Building
30983,18,14,Overview and Autobiographical Essays,E-Library Volumes,9,4,2015,12,Group Cognition and Collaborative Knowledge Building
30984,18,14,Overview and Autobiographical Essays,E-Library Volumes,10,4,2015,12,Group Cognition and Collaborative Knowledge Building
30985,18,14,Overview and Autobiographical Essays,E-Library Volumes,11,4,2015,12,Group Cognition and Collaborative Knowledge Building
30986,18,14,Overview and Autobiographical Essays,E-Library Volumes,12,5,2015,12,Group Cognition and Collaborative Knowledge Building
30987,18,14,Overview and Autobiographical Essays,E-Library Volumes,13,5,2015,12,Group Cognition and Collaborative Knowledge Building
30988,18,14,Overview and Autobiographical Essays,E-Library Volumes,14,5,2015,12,Group Cognition and Collaborative Knowledge Building
30989,18,14,Overview and Autobiographical Essays,E-Library Volumes,15,6,2015,12,Group Cognition and Collaborative Knowledge Building
30990,18,14,Overview and Autobiographical Essays,E-Library Volumes,16,6,2015,12,Group Cognition and Collaborative Knowledge Building
30991,18,14,Overview and Autobiographical Essays,E-Library Volumes,17,6,2015,12,Group Cognition and Collaborative Knowledge Building
30992,18,14,Overview and Autobiographical Essays,E-Library Volumes,18,7,2015,12,Group Cognition and Collaborative Knowledge Building
30993,18,14,Overview and Autobiographical Essays,E-Library Volumes,19,7,2015,12,Group Cognition and Collaborative Knowledge Building
30994,18,14,Overview and Autobiographical Essays,E-Library Volumes,20,8,2015,12,Group Cognition and Collaborative Knowledge Building
30995,18,14,Overview and Autobiographical Essays,E-Library Volumes,21,8,2015,12,Group Cognition and Collaborative Knowledge Building
30996,18,14,Overview and Autobiographical Essays,E-Library Volumes,22,8,2015,12,Group Cognition and Collaborative Knowledge Building
30997,18,14,Overview and Autobiographical Essays,E-Library Volumes,23,9,2015,12,Group Cognition and Collaborative Knowledge Building
30998,18,14,Overview and Autobiographical Essays,E-Library Volumes,24,9,2015,12,Group Cognition and Collaborative Knowledge Building
30999,18,14,Overview and Autobiographical Essays,E-Library Volumes,25,9,2015,18,"Marx, Heidegger, and Historical Ontology"
31000,18,14,Overview and Autobiographical Essays,E-Library Volumes,26,10,2015,18,"Marx, Heidegger, and Historical Ontology"
31001,18,14,Overview and Autobiographical Essays,E-Library Volumes,27,10,2015,17,Foundations and Evolution of CSCL
31002,18,14,Overview and Autobiographical Essays,E-Library Volumes,28,10,2015,12,Group Cognition and Collaborative Knowledge Building
31003,18,14,Overview and Autobiographical Essays,E-Library Volumes,29,11,2015,6,Joint Problem Space and Collaborative Knowledge Construction
31004,18,14,Overview and Autobiographical Essays,E-Library Volumes,30,11,2015,12,Group Cognition and Collaborative Knowledge Building
31005,18,14,Overview and Autobiographical Essays,E-Library Volumes,31,12,2015,12,Group Cognition and Collaborative Knowledge Building
31006,18,14,Overview and Autobiographical Essays,E-Library Volumes,32,12,2015,12,Group Cognition and Collaborative Knowledge Building
31007,18,14,Overview and Autobiographical Essays,E-Library Volumes,33,12,2015,6,Joint Problem Space and Collaborative Knowledge Construction
31008,18,14,Overview and Autobiographical Essays,E-Library Volumes,34,13,2015,12,Group Cognition and Collaborative Knowledge Building
31009,18,14,Overview and Autobiographical Essays,E-Library Volumes,35,13,2015,12,Group Cognition and Collaborative Knowledge Building
31010,18,14,Overview and Autobiographical Essays,E-Library Volumes,36,13,2015,12,Group Cognition and Collaborative Knowledge Building
31011,18,14,Overview and Autobiographical Essays,E-Library Volumes,37,14,2015,12,Group Cognition and Collaborative Knowledge Building
31012,18,14,Overview and Autobiographical Essays,E-Library Volumes,38,14,2015,12,Group Cognition and Collaborative Knowledge Building
31013,18,14,Overview and Autobiographical Essays,E-Library Volumes,39,14,2015,12,Group Cognition and Collaborative Knowledge Building
31014,18,14,Overview and Autobiographical Essays,E-Library Volumes,40,15,2015,12,Group Cognition and Collaborative Knowledge Building
31015,18,14,Overview and Autobiographical Essays,E-Library Volumes,41,15,2015,12,Group Cognition and Collaborative Knowledge Building
31016,18,14,Overview and Autobiographical Essays,E-Library Volumes,42,15,2015,12,Group Cognition and Collaborative Knowledge Building
31017,18,14,Overview and Autobiographical Essays,E-Library Volumes,43,16,2015,12,Group Cognition and Collaborative Knowledge Building
31018,18,14,Overview and Autobiographical Essays,E-Library Volumes,44,16,2015,12,Group Cognition and Collaborative Knowledge Building
31019,18,14,Overview and Autobiographical Essays,E-Library Volumes,45,16,2015,12,Group Cognition and Collaborative Knowledge Building
31020,18,14,Overview and Autobiographical Essays,E-Library Volumes,46,17,2015,12,Group Cognition and Collaborative Knowledge Building
31021,18,14,Overview and Autobiographical Essays,E-Library Volumes,47,17,2015,12,Group Cognition and Collaborative Knowledge Building
31022,18,14,Overview and Autobiographical Essays,E-Library Volumes,48,18,2015,12,Group Cognition and Collaborative Knowledge Building
31023,18,14,Overview and Autobiographical Essays,E-Library Volumes,49,18,2015,12,Group Cognition and Collaborative Knowledge Building
31024,18,14,Overview and Autobiographical Essays,E-Library Volumes,50,18,2015,12,Group Cognition and Collaborative Knowledge Building
31025,18,14,Overview and Autobiographical Essays,E-Library Volumes,51,19,2015,12,Group Cognition and Collaborative Knowledge Building
31026,18,14,Overview and Autobiographical Essays,E-Library Volumes,52,19,2015,12,Group Cognition and Collaborative Knowledge Building
31027,18,14,Overview and Autobiographical Essays,E-Library Volumes,53,19,2015,12,Group Cognition and Collaborative Knowledge Building
31028,18,14,Overview and Autobiographical Essays,E-Library Volumes,54,20,2015,12,Group Cognition and Collaborative Knowledge Building
31029,18,14,Overview and Autobiographical Essays,E-Library Volumes,55,20,2015,12,Group Cognition and Collaborative Knowledge Building
31030,18,14,Overview and Autobiographical Essays,E-Library Volumes,56,20,2015,12,Group Cognition and Collaborative Knowledge Building
31031,18,14,Overview and Autobiographical Essays,E-Library Volumes,57,21,2015,12,Group Cognition and Collaborative Knowledge Building
31032,18,14,Overview and Autobiographical Essays,E-Library Volumes,58,21,2015,12,Group Cognition and Collaborative Knowledge Building
31033,18,14,Overview and Autobiographical Essays,E-Library Volumes,59,21,2015,12,Group Cognition and Collaborative Knowledge Building
31034,18,14,Overview and Autobiographical Essays,E-Library Volumes,60,22,2015,12,Group Cognition and Collaborative Knowledge Building
31035,18,14,Overview and Autobiographical Essays,E-Library Volumes,61,22,2015,12,Group Cognition and Collaborative Knowledge Building
31036,18,14,Overview and Autobiographical Essays,E-Library Volumes,62,22,2015,12,Group Cognition and Collaborative Knowledge Building
31037,18,14,Overview and Autobiographical Essays,E-Library Volumes,63,23,2015,12,Group Cognition and Collaborative Knowledge Building
31038,18,14,Overview and Autobiographical Essays,E-Library Volumes,64,23,2015,12,Group Cognition and Collaborative Knowledge Building
31039,18,14,Overview and Autobiographical Essays,E-Library Volumes,65,23,2015,12,Group Cognition and Collaborative Knowledge Building
31040,18,14,Overview and Autobiographical Essays,E-Library Volumes,66,24,2015,12,Group Cognition and Collaborative Knowledge Building
31041,18,14,Overview and Autobiographical Essays,E-Library Volumes,67,24,2015,12,Group Cognition and Collaborative Knowledge Building
31042,18,14,Overview and Autobiographical Essays,E-Library Volumes,68,25,2015,12,Group Cognition and Collaborative Knowledge Building
31043,18,14,Overview and Autobiographical Essays,E-Library Volumes,69,25,2015,12,Group Cognition and Collaborative Knowledge Building
31044,18,14,Overview and Autobiographical Essays,E-Library Volumes,70,25,2015,12,Group Cognition and Collaborative Knowledge Building
31045,18,14,Overview and Autobiographical Essays,E-Library Volumes,71,26,2015,12,Group Cognition and Collaborative Knowledge Building
31046,18,14,Overview and Autobiographical Essays,E-Library Volumes,72,26,2015,12,Group Cognition and Collaborative Knowledge Building
31047,18,14,Overview and Autobiographical Essays,E-Library Volumes,73,26,2015,12,Group Cognition and Collaborative Knowledge Building
31048,18,14,Overview and Autobiographical Essays,E-Library Volumes,74,27,2015,12,Group Cognition and Collaborative Knowledge Building
31049,18,14,Overview and Autobiographical Essays,E-Library Volumes,75,27,2015,17,Foundations and Evolution of CSCL
31050,18,14,Overview and Autobiographical Essays,E-Library Volumes,76,27,2015,17,Foundations and Evolution of CSCL
31051,18,14,Overview and Autobiographical Essays,E-Library Volumes,77,28,2015,12,Group Cognition and Collaborative Knowledge Building
31052,18,14,Overview and Autobiographical Essays,E-Library Volumes,78,28,2015,6,Joint Problem Space and Collaborative Knowledge Construction
31053,18,14,Overview and Autobiographical Essays,E-Library Volumes,79,28,2015,6,Joint Problem Space and Collaborative Knowledge Construction
31054,18,14,Overview and Autobiographical Essays,E-Library Volumes,80,29,2015,12,Group Cognition and Collaborative Knowledge Building
31055,18,14,Overview and Autobiographical Essays,E-Library Volumes,81,29,2015,12,Group Cognition and Collaborative Knowledge Building
31056,18,14,Overview and Autobiographical Essays,E-Library Volumes,82,30,2015,12,Group Cognition and Collaborative Knowledge Building
31057,18,14,Overview and Autobiographical Essays,E-Library Volumes,83,30,2015,6,Joint Problem Space and Collaborative Knowledge Construction
31058,18,14,Overview and Autobiographical Essays,E-Library Volumes,84,30,2015,12,Group Cognition and Collaborative Knowledge Building
31059,18,14,Overview and Autobiographical Essays,E-Library Volumes,85,31,2015,12,Group Cognition and Collaborative Knowledge Building
31060,18,14,Overview and Autobiographical Essays,E-Library Volumes,86,31,2015,12,Group Cognition and Collaborative Knowledge Building
31061,18,14,Overview and Autobiographical Essays,E-Library Volumes,87,31,2015,6,Joint Problem Space and Collaborative Knowledge Construction
31188,18,15,Overview and Autobiographical Essays,Chronological Listing of Essays with Volume and Chapter,0,1,2015,18,"Marx, Heidegger, and Historical Ontology"
31189,18,15,Overview and Autobiographical Essays,Chronological Listing of Essays with Volume and Chapter,1,1,2015,6,Joint Problem Space and Collaborative Knowledge Construction
31190,18,15,Overview and Autobiographical Essays,Chronological Listing of Essays with Volume and Chapter,2,1,2015,12,Group Cognition and Collaborative Knowledge Building
31191,18,15,Overview and Autobiographical Essays,Chronological Listing of Essays with Volume and Chapter,3,2,2015,12,Group Cognition and Collaborative Knowledge Building
31192,18,15,Overview and Autobiographical Essays,Chronological Listing of Essays with Volume and Chapter,4,2,2015,12,Group Cognition and Collaborative Knowledge Building
31193,18,15,Overview and Autobiographical Essays,Chronological Listing of Essays with Volume and Chapter,5,2,2015,12,Group Cognition and Collaborative Knowledge Building
31194,18,15,Overview and Autobiographical Essays,Chronological Listing of Essays with Volume and Chapter,6,3,2015,12,Group Cognition and Collaborative Knowledge Building
31195,18,15,Overview and Autobiographical Essays,Chronological Listing of Essays with Volume and Chapter,7,3,2015,12,Group Cognition and Collaborative Knowledge Building
31196,18,15,Overview and Autobiographical Essays,Chronological Listing of Essays with Volume and Chapter,8,4,2015,12,Group Cognition and Collaborative Knowledge Building
31197,18,15,Overview and Autobiographical Essays,Chronological Listing of Essays with Volume and Chapter,9,4,2015,12,Group Cognition and Collaborative Knowledge Building
31198,18,15,Overview and Autobiographical Essays,Chronological Listing of Essays with Volume and Chapter,10,4,2015,12,Group Cognition and Collaborative Knowledge Building
31199,18,15,Overview and Autobiographical Essays,Chronological Listing of Essays with Volume and Chapter,11,5,2015,12,Group Cognition and Collaborative Knowledge Building
31200,18,15,Overview and Autobiographical Essays,Chronological Listing of Essays with Volume and Chapter,12,5,2015,12,Group Cognition and Collaborative Knowledge Building
31201,18,15,Overview and Autobiographical Essays,Chronological Listing of Essays with Volume and Chapter,13,6,2015,12,Group Cognition and Collaborative Knowledge Building
31202,18,15,Overview and Autobiographical Essays,Chronological Listing of Essays with Volume and Chapter,14,6,2015,12,Group Cognition and Collaborative Knowledge Building
31203,18,15,Overview and Autobiographical Essays,Chronological Listing of Essays with Volume and Chapter,15,6,2015,12,Group Cognition and Collaborative Knowledge Building
31204,18,15,Overview and Autobiographical Essays,Chronological Listing of Essays with Volume and Chapter,16,7,2015,12,Group Cognition and Collaborative Knowledge Building
31205,18,15,Overview and Autobiographical Essays,Chronological Listing of Essays with Volume and Chapter,17,7,2015,12,Group Cognition and Collaborative Knowledge Building
31206,18,15,Overview and Autobiographical Essays,Chronological Listing of Essays with Volume and Chapter,18,8,2015,12,Group Cognition and Collaborative Knowledge Building
31207,18,15,Overview and Autobiographical Essays,Chronological Listing of Essays with Volume and Chapter,19,8,2015,12,Group Cognition and Collaborative Knowledge Building
31208,18,15,Overview and Autobiographical Essays,Chronological Listing of Essays with Volume and Chapter,20,8,2015,12,Group Cognition and Collaborative Knowledge Building
31209,18,15,Overview and Autobiographical Essays,Chronological Listing of Essays with Volume and Chapter,21,9,2015,12,Group Cognition and Collaborative Knowledge Building
31210,18,15,Overview and Autobiographical Essays,Chronological Listing of Essays with Volume and Chapter,22,9,2015,12,Group Cognition and Collaborative Knowledge Building
31211,18,15,Overview and Autobiographical Essays,Chronological Listing of Essays with Volume and Chapter,23,10,2015,12,Group Cognition and Collaborative Knowledge Building
31212,18,15,Overview and Autobiographical Essays,Chronological Listing of Essays with Volume and Chapter,24,10,2015,12,Group Cognition and Collaborative Knowledge Building
31213,18,15,Overview and Autobiographical Essays,Chronological Listing of Essays with Volume and Chapter,25,10,2015,12,Group Cognition and Collaborative Knowledge Building
31214,18,15,Overview and Autobiographical Essays,Chronological Listing of Essays with Volume and Chapter,26,11,2015,12,Group Cognition and Collaborative Knowledge Building
31215,18,15,Overview and Autobiographical Essays,Chronological Listing of Essays with Volume and Chapter,27,11,2015,12,Group Cognition and Collaborative Knowledge Building
31216,18,15,Overview and Autobiographical Essays,Chronological Listing of Essays with Volume and Chapter,28,12,2015,12,Group Cognition and Collaborative Knowledge Building
31217,18,15,Overview and Autobiographical Essays,Chronological Listing of Essays with Volume and Chapter,29,12,2015,12,Group Cognition and Collaborative Knowledge Building
31218,18,15,Overview and Autobiographical Essays,Chronological Listing of Essays with Volume and Chapter,30,13,2015,12,Group Cognition and Collaborative Knowledge Building
31219,18,15,Overview and Autobiographical Essays,Chronological Listing of Essays with Volume and Chapter,31,13,2015,12,Group Cognition and Collaborative Knowledge Building
31220,18,15,Overview and Autobiographical Essays,Chronological Listing of Essays with Volume and Chapter,32,13,2015,6,Joint Problem Space and Collaborative Knowledge Construction
31248,18,16,Overview and Autobiographical Essays,Summaries of the Volumes,0,1,2015,17,Foundations and Evolution of CSCL
31249,18,16,Overview and Autobiographical Essays,Summaries of the Volumes,1,1,2015,18,"Marx, Heidegger, and Historical Ontology"
31250,18,16,Overview and Autobiographical Essays,Summaries of the Volumes,2,1,2015,18,"Marx, Heidegger, and Historical Ontology"
31251,18,16,Overview and Autobiographical Essays,Summaries of the Volumes,3,2,2015,8,Electronic Music and Sound Technology
31252,18,16,Overview and Autobiographical Essays,Summaries of the Volumes,4,2,2015,6,Joint Problem Space and Collaborative Knowledge Construction
31253,18,16,Overview and Autobiographical Essays,Summaries of the Volumes,5,3,2015,0,Heidegger's Philosophy of Understanding and Being
31254,18,16,Overview and Autobiographical Essays,Summaries of the Volumes,6,3,2015,6,Joint Problem Space and Collaborative Knowledge Construction
31255,18,16,Overview and Autobiographical Essays,Summaries of the Volumes,7,3,2015,7,Group Discourse in Mathematics Problem-Solving
31256,18,16,Overview and Autobiographical Essays,Summaries of the Volumes,8,4,2015,4,Virtual Math Teams Project and Online Collaboration
31257,18,16,Overview and Autobiographical Essays,Summaries of the Volumes,9,4,2015,4,Virtual Math Teams Project and Online Collaboration
31258,18,16,Overview and Autobiographical Essays,Summaries of the Volumes,10,5,2015,4,Virtual Math Teams Project and Online Collaboration
31259,18,16,Overview and Autobiographical Essays,Summaries of the Volumes,11,5,2015,4,Virtual Math Teams Project and Online Collaboration
31260,18,16,Overview and Autobiographical Essays,Summaries of the Volumes,12,5,2015,17,Foundations and Evolution of CSCL
31261,18,16,Overview and Autobiographical Essays,Summaries of the Volumes,13,6,2015,5,Perspectives and Knowledge Construction Systems
31262,18,16,Overview and Autobiographical Essays,Summaries of the Volumes,14,6,2015,1,Group Processes and Collaborative Knowledge Building
31263,18,16,Overview and Autobiographical Essays,Summaries of the Volumes,15,7,2015,4,Virtual Math Teams Project and Online Collaboration
31264,18,16,Overview and Autobiographical Essays,Summaries of the Volumes,16,7,2015,4,Virtual Math Teams Project and Online Collaboration
31265,18,16,Overview and Autobiographical Essays,Summaries of the Volumes,17,7,2015,11,Group Cognition in Collaborative Learning
31266,18,16,Overview and Autobiographical Essays,Summaries of the Volumes,18,8,2015,11,Group Cognition in Collaborative Learning
31267,18,16,Overview and Autobiographical Essays,Summaries of the Volumes,19,8,2015,4,Virtual Math Teams Project and Online Collaboration
31268,18,16,Overview and Autobiographical Essays,Summaries of the Volumes,20,9,2015,2,Group Cognition in Dynamic Geometry Learning
31269,18,16,Overview and Autobiographical Essays,Summaries of the Volumes,21,9,2015,2,Group Cognition in Dynamic Geometry Learning
31270,18,16,Overview and Autobiographical Essays,Summaries of the Volumes,22,9,2015,12,Group Cognition and Collaborative Knowledge Building
31271,18,16,Overview and Autobiographical Essays,Summaries of the Volumes,23,10,2015,17,Foundations and Evolution of CSCL
31272,18,16,Overview and Autobiographical Essays,Summaries of the Volumes,24,10,2015,17,Foundations and Evolution of CSCL
31273,18,16,Overview and Autobiographical Essays,Summaries of the Volumes,25,11,2015,1,Group Processes and Collaborative Knowledge Building
31274,18,16,Overview and Autobiographical Essays,Summaries of the Volumes,26,11,2015,1,Group Processes and Collaborative Knowledge Building
31275,18,16,Overview and Autobiographical Essays,Summaries of the Volumes,27,11,2015,15,Three-Dimensional Sculptural Forms and Techniques
31276,18,16,Overview and Autobiographical Essays,Summaries of the Volumes,28,12,2015,2,Group Cognition in Dynamic Geometry Learning
31277,18,16,Overview and Autobiographical Essays,Summaries of the Volumes,29,12,2015,17,Foundations and Evolution of CSCL
31324,18,17,Overview and Autobiographical Essays,Reflections on the Volumes,0,1,2015,17,Foundations and Evolution of CSCL
31325,18,17,Overview and Autobiographical Essays,Reflections on the Volumes,1,1,2015,5,Perspectives and Knowledge Construction Systems
31326,18,17,Overview and Autobiographical Essays,Reflections on the Volumes,2,1,2015,17,Foundations and Evolution of CSCL
31327,18,17,Overview and Autobiographical Essays,Reflections on the Volumes,3,1,2015,12,Group Cognition and Collaborative Knowledge Building
